articleNo,complexNo,articleName,articleRealEstateTypeName,tradeTypeName,floorInfo,priceChangeState,isPriceModification,dealOrWarrantPrc,rentPrc,areaName,pyeongName,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrMaxPrc,sameAddrMinPrc,cpName,cpPcArticleUrl,latitude,longitude,realtorName,complexName,매물등록경과일,householdCountByPyeong,dealCount_x,leaseCount_x,rentCount_x,shortTermRentCount_x,roomCnt,bathroomCnt,averageTotalPrice,dealPriceMin2,dealPriceMax2,dealPricePerSpaceMin,dealPricePerSpaceMax,dealPriceString,dealPricePerSpaceString,leasePriceString,leasePricePerSpaceString,leasePriceRateString,rentPriceString,rentDepositPriceMin2,rentPriceMin2,rentDepositPriceMax2,rentPriceMax2,매매매물출현율_x,전세매물출현율_x,월세매물출현율_x,provider,baseYearMonthDay,dealUpperPriceLimit,dealAveragePrice,dealLowPriceLimit,dealAveragePriceChangeAmount,leaseUpperPriceLimit,leaseAveragePrice,leaseLowPriceLimit,leaseAveragePriceChangeAmount,rentLowPrice,deposit,rentUpperPrice,upperPriceLimit,averagePriceLimit,lowPriceLimit,priceChangeAmount,leasePerDealRate,floorType,downloadDate,pyeongName3,buildingName2,dealOrWarrantPrc2,pyeong_max_5,pyeong_max_5_DT,pyeong_avg_5,pyeong_med_5,pyeong_min_5,pyeong_min_5_DT,pyeong_max_3,pyeong_max_3_DT,pyeong_avg_3,pyeong_med_3,pyeong_min_3,pyeong_min_3_DT,pyeong_max_1,pyeong_max_1_DT,pyeong_avg_1,pyeong_med_1,pyeong_min_1,pyeong_min_1_DT,pyeongtype_max_5,pyeongtype_avg_5,pyeongtype_min_5,pyeongtype_max_3,pyeongtype_avg_3,pyeongtype_min_3,pyeongtype_max_1,pyeongtype_avg_1,pyeongtype_min_1,totalHouseholdCount,totalLeaseHouseholdCount,permanentLeaseHouseholdCount,nationLeaseHouseholdCount,civilLeaseHouseholdCount,publicLeaseHouseholdCount,longTermLeaseHouseholdCount,etcLeaseHouseholdCount,highFloor,lowFloor,useApproveYmd,totalDongCount,maxSupplyArea,minSupplyArea,dealCount_y,rentCount_y,leaseCount_y,shortTermRentCount_y,batlRatio,btlRatio,parkingPossibleCount,parkingCountByHousehold,constructionCompanyName,pyoengNames,매매매물출현율_y,전세매물출현율_y,월세매물출현율_y,schoolName,walkTime,latestdealDate,latestdealAmount,latestdealFloor,real_price_median,bubble_score,real_max_5_gap,real_min_5_gap,kb_upper_gap,deal_min_gap
2512783394,136913,광교더리브,아파트,월세,저/27,SAME,False,5000,250.0,112D,34D,112,84,남동향,2025-03-11,중앙공원뷰 높은저층 주인거주,['15년이내' '방세개' '화장실두개' '세대당1대'],6209동,1,5000/250,5000/250,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2512783394,37.290319,127.063138,더리브 행복한광교공인중개사사무소,광교더리브,0,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6209,5000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,,,,,
2512794511,136913,광교더리브,아파트,매매,중/27,SAME,False,12억,,112E,34E,112,84,남서향,2025-03-11,추천매물 그림같은 호수뷰 입주투자모두가능,['15년이내' '방세개' '화장실두개' '중층'],6205동,3,12억,12억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2512794511,37.288321,127.064415,더리브 행복한광교공인중개사사무소,광교더리브,0,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,중층,2025-03-11 22:19:39,34,6205,120000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,76.5625,-11.111111111111116%,86.04651162790698%,3.0042918454935563%,19.999999999999996%
2512785391,136913,광교더리브,아파트,매매,저/26,SAME,False,11억,,99A,30A,99,74,남서향,2025-03-11,인테리어 학교가까운동 따뜻한집,['15년이내' '방세개' '화장실두개' '세대당1대'],6201동,2,11억,11억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2512785391,37.289709,127.062411,더리브 행복한광교공인중개사사무소,광교더리브,0,97,6,0,0,0,3,2,285127,103000,120000,3433,3999,10억 3000~12억,(3433~3999만원/3.3㎡),,,,,,,,,6.2%,0.0%,0.0%,kbstar,2025-03-07,102000,97500,92000,0,53500,50000,46000,0,0,0,0,53500,50000,46000,0,50~52%,저층,2025-03-11 22:19:39,30,6201,110000,112500,2021-12-27,92732.07547169812,89800.0,77000,2022-11-30,104000,2025-01-20,88697.05882352941,88750.0,77000,2022-11-30,104000,2025-01-20,95980.0,95400.0,85000,2024-05-17,112500.0,92732.07547169812,77000.0,104000.0,88697.05882352941,77000.0,104000.0,95980.0,85000.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-01-20,104000,17,89800.0,94.49339207048459,-2.2222222222222254%,42.85714285714286%,7.843137254901955%,6.796116504854366%
2512794085,136913,광교더리브,아파트,매매,중/27,SAME,False,12억 2000,,112E,34E,112,84,남동향,2025-03-11,세안고 신대호수뷰 입주협의,['15년이내' '방세개' '화장실두개' '중층'],6208동,2,12억 2000,12억 2000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2512794085,37.289879,127.063419,더리브 행복한광교공인중개사사무소,광교더리브,0,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,중층,2025-03-11 22:19:39,34,6208,122000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,79.6875,-9.629629629629633%,89.14728682170544%,4.7210300429184615%,21.999999999999996%
2512797479,136913,광교더리브,아파트,매매,저/27,SAME,False,11억 5000,,112D,34D,112,84,남동향,2025-03-11,산과 원천호수뷰 주인거주로 컨디션좋아요 입주협의,['15년이내' '방세개' '화장실두개' '세대당1대'],6205동,1,11억 5000,11억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2512797479,37.288321,127.064415,더리브 행복한광교공인중개사사무소,광교더리브,0,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6205,115000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,68.75,-14.814814814814813%,78.29457364341086%,-1.2875536480686733%,11.650485436893199%
2512123820,136913,광교더리브,아파트,매매,고/27,SAME,False,12억,,112E,34E,112,84,남동향,2025-03-08,호수공원뷰가 최상임.,['15년이내' '방세개' '화장실두개' '고층'],6206동,1,12억,12억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2512123820,37.288908,127.064001,더리브 축복공인중개사사무소,광교더리브,3,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6206,120000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,76.5625,-11.111111111111116%,86.04651162790698%,3.0042918454935563%,19.999999999999996%
2512170555,136913,광교더리브,아파트,매매,고/27,SAME,False,14억,,112D,34D,112,84,남동향,2025-03-08,호수뷰인테리어굿중앙역도보거리초중고인접,['15년이내' '방세개' '화장실두개' '고층'],6206동,1,14억,14억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2512170555,37.288908,127.064001,광교명품합동공인중개사무소,광교더리브,3,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6206,140000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,107.8125,3.703703703703698%,117.05426356589146%,20.171673819742498%,35.92233009708738%
2511921266,136913,광교더리브,아파트,매매,저/27,SAME,False,12억,,112D,34D,112,84,남동향,2025-03-07,올수리 빠른입주가능 안정적인 중앙공원뷰 해 잘들어오는집,['15년이내' '올수리' '방세개' '화장실두개'],6209동,2,12억,11억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511921266,37.290319,127.063138,광교더리브 공인중개사사무소,광교더리브,4,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6209,120000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,76.5625,-11.111111111111116%,86.04651162790698%,3.0042918454935563%,16.50485436893203%
2511929951,136913,광교더리브,아파트,매매,중/27,SAME,False,11억 2000,,112E,34E,112,84,남서향,2025-03-07,긴잔금가능 날짜협의,['15년이내' '방세개' '화장실두개' '중층'],6209동,2,11억 2000,11억 2000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511929951,37.290319,127.063138,더리브 행복한광교공인중개사사무소,광교더리브,4,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,중층,2025-03-11 22:19:39,34,6209,112000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,64.0625,-17.037037037037038%,73.64341085271317%,-3.862660944206009%,12.00000000000001%
2512288188,136913,광교더리브,아파트,매매,고/27,SAME,False,12억,,112D,34D,112,84,남동향,2025-03-08,월세안고매매중앙공원신대호수와 원천호수접근성굿집상태깨끗,['15년이내' '방세개' '화장실두개' '고층'],6209동,3,12억,12억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2512288188,37.290319,127.063138,광교로뎀공인,광교더리브,3,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6209,120000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,76.5625,-11.111111111111116%,86.04651162790698%,3.0042918454935563%,16.50485436893203%
2511930029,136913,광교더리브,아파트,매매,저/27,SAME,False,11억,,112D,34D,112,84,남향,2025-03-07,원천호수뷰 로얄동 주인거주,['15년이내' '방세개' '화장실두개' '세대당1대'],6205동,2,11억,11억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511930029,37.288321,127.064415,더리브 행복한광교공인중개사사무소,광교더리브,4,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6205,110000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,60.9375,-18.518518518518523%,70.54263565891472%,-5.579399141630903%,6.796116504854366%
2511920465,136913,광교더리브,아파트,전세,저/27,SAME,False,6억,,112D,34D,112,84,남동향,2025-03-07,올수리 빠른입주가능 안정적인 중앙공원뷰 해 잘들어오는집,['15년이내' '융자금적은' '올수리' '방세개'],6209동,2,6억,6억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511920465,37.290319,127.063138,광교더리브 공인중개사사무소,광교더리브,4,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6209,60000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,,,,,
2511855167,136913,광교더리브,아파트,매매,고/27,SAME,False,12억,,112E,34E,112,84,남향,2025-03-07,주인거주중 입주협의 최고의 뷰 맛집,['15년이내' '방세개' '화장실두개' '고층'],6205동,2,12억,12억,부동산뱅크,http://www.neonet.co.kr/rd/rd.php?UID=2511855167,37.288321,127.064415,로얄(단지내)공인중개사,광교더리브,4,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6205,120000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,76.5625,-11.111111111111116%,86.04651162790698%,3.0042918454935563%,19.999999999999996%
2511756838,136913,광교더리브,아파트,매매,고/27,SAME,False,12억 5000,,112E,34E,112,84,남동향,2025-03-06,호수뷰와 공원뷰가 펜트하우스급임,['15년이내' '방세개' '화장실두개' '펜트하우스'],6205동,1,12억 5000,12억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511756838,37.288321,127.064415,더리브 축복공인중개사사무소,광교더리브,5,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6205,125000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,84.375,-7.4074074074074066%,93.79844961240309%,7.296137339055786%,25.0%
2511376544,136913,광교더리브,아파트,매매,고/27,SAME,False,12억 5000,,112D,34D,112,84,남동향,2025-03-05,최고의 파노라마뷰 주인거주로 내부상태깨끗 ,['15년이내' '방세개' '화장실두개' '고층'],6205동,2,12억 5000,12억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511376544,37.288321,127.064415,광교더리브 공인중개사사무소,광교더리브,6,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6205,125000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,84.375,-7.4074074074074066%,93.79844961240309%,7.296137339055786%,21.359223300970864%
2511381422,136913,광교더리브,아파트,매매,저/24,SAME,False,11억,,99B,30B,99,74,남서향,2025-03-05,높은저층 조정가능 원천호수뷰 깨끗하고 밝은집 ,['15년이내' '방세개' '화장실두개' '세대당1대'],6203동,1,11억,11억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511381422,37.288744,127.063521,광교더리브 공인중개사사무소,광교더리브,6,36,6,0,0,0,3,2,285127,105000,110000,3499,3666,10억 5000~11억,(3499~3666만원/3.3㎡),,,,,,,,,16.7%,0.0%,0.0%,kbstar,2025-03-07,102000,97500,92000,0,53500,50000,46000,0,0,0,0,53500,50000,46000,0,50~52%,저층,2025-03-11 22:19:39,30,6203,110000,112500,2021-12-27,92732.07547169812,89800.0,77000,2022-11-30,104000,2025-01-20,88697.05882352941,88750.0,77000,2022-11-30,104000,2025-01-20,95980.0,95400.0,85000,2024-05-17,112500.0,92732.07547169812,77000.0,104000.0,88697.05882352941,77000.0,104000.0,95980.0,85000.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-01-20,104000,17,89800.0,94.49339207048459,-2.2222222222222254%,42.85714285714286%,7.843137254901955%,4.761904761904767%
2511381448,136913,광교더리브,아파트,매매,고/27,SAME,False,12억,,112E,34E,112,84,남동향,2025-03-05,최고의 중앙공원 신대호수뷰 집주인거주로 관리잘됨,['15년이내' '방세개' '화장실두개' '고층'],6208동,1,12억,12억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511381448,37.289879,127.063419,광교더리브 공인중개사사무소,광교더리브,6,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6208,120000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,76.5625,-11.111111111111116%,86.04651162790698%,3.0042918454935563%,19.999999999999996%
